日付,社員ID,部門,職位,出勤,退勤,所定時間分,残業時間分,深夜時間分,休暇種別,有休消化日数,テレワーク,フレックス利用,打刻漏れ,36協定残量分,プロジェクトID,勤務地,シフトパターン,曜日,業務カテゴリ
2024-04-30,EMP0192,マーケ部,課長,,,0,0,0,慶弔,0.6,なし,あり,なし,1055,PJ0001,大阪オフィス,フレックス,火,管理
2024-04-30,EMP0183,R&D部,一般,08:52,16:52,480,0,0,,0.9,なし,なし,なし,1088,PJ0028,名古屋オフィス,シフトB,火,会議
2024-04-30,EMP0042,マーケ部,主任,09:00,17:57,480,57,0,,0.7,なし,あり,なし,1530,PJ0009,本社,シフトB,火,開発
2024-04-30,EMP0075,マーケ部,課長,09:18,17:49,480,31,0,,0.7,あり,なし,なし,1711,PJ0024,名古屋オフィス,シフトA,火,製造
2024-04-30,EMP0082,営業2部,一般,09:29,17:46,480,17,0,,0.1,なし,あり,なし,875,PJ0016,リモート,夜勤,火,サポート
2024-04-30,EMP0037,人事部,部長,09:10,17:29,480,19,0,,0.0,なし,なし,なし,949,PJ0012,名古屋オフィス,通常,火,事務
2024-04-30,EMP0145,製造1部,部長,09:58,17:58,480,0,0,,0.7,あり,なし,なし,1033,PJ0017,福岡オフィス,シフトA,火,管理
2024-04-30,EMP0005,経理部,係長,09:46,17:34,480,48,0,,0.5,なし,なし,なし,1843,PJ0010,大阪オフィス,夜勤,火,管理
2024-04-30,EMP0088,営業1部,係長,08:58,16:15,480,17,0,,0.7,あり,なし,なし,1466,PJ0014,大阪オフィス,夜勤,火,会議
2024-04-30,EMP0104,営業2部,一般,09:27,17:27,480,0,0,,0.5,あり,なし,なし,750,PJ0016,大阪オフィス,フレックス,火,管理
2024-04-30,EMP0015,情報システム部,一般,09:55,18:45,480,110,10,,0.1,なし,なし,なし,1358,PJ0011,福岡オフィス,夜勤,火,開発
2024-04-30,EMP0112,人事部,課長,08:18,16:53,480,35,0,,0.6,なし,なし,なし,761,PJ0010,リモート,通常,火,管理
2025-11-20,EMP0104,営業2部,一般,,,0,0,0,代休,0.4,あり,なし,なし,1886,PJ0028,本社,通常,木,事務
2025-11-20,EMP0164,情報システム部,一般,10:00,18:12,480,12,0,,0.9,なし,あり,なし,1528,PJ0024,福岡オフィス,シフトA,木,製造
2025-11-20,EMP0136,製造1部,主任,,,0,0,0,有給,0.1,なし,あり,なし,1279,PJ0026,福岡オフィス,フレックス,木,開発
2025-11-20,EMP0154,営業1部,一般,09:38,17:38,480,0,0,,1.0,なし,あり,なし,1201,PJ0015,工場,通常,木,サポート
2025-11-20,EMP0097,R&D部,係長,08:45,16:45,480,0,0,,0.9,なし,なし,なし,1191,PJ0018,大阪オフィス,シフトB,木,製造
2025-11-20,EMP0176,営業2部,係長,08:00,17:20,480,80,0,,0.4,あり,なし,なし,1398,PJ0006,工場,通常,木,管理
2025-11-20,EMP0196,マーケ部,主任,08:31,16:18,480,47,0,,0.7,なし,なし,なし,967,PJ0027,名古屋オフィス,シフトA,木,事務
2025-11-20,EMP0011,営業2部,一般,08:09,16:18,480,9,0,,0.5,なし,なし,なし,1055,PJ0008,名古屋オフィス,夜勤,木,管理
2025-11-20,EMP0031,営業2部,一般,,,0,0,0,代休,0.2,あり,なし,なし,1793,PJ0004,リモート,フレックス,木,製造
2025-11-20,EMP0152,製造2部,主任,08:03,16:36,480,33,0,,0.5,なし,あり,なし,872,PJ0024,リモート,シフトB,木,サポート
2025-11-20,EMP0004,営業2部,主任,08:04,16:28,480,24,0,,0.0,あり,あり,なし,1865,PJ0011,名古屋オフィス,夜勤,木,会議
2025-11-20,EMP0050,マーケ部,部長,10:39,19:34,480,115,9,,0.8,なし,あり,なし,1404,PJ0021,名古屋オフィス,夜勤,木,営業活動
2025-04-01,EMP0045,マーケ部,係長,09:23,17:42,480,19,0,,0.6,なし,なし,なし,1459,PJ0024,本社,通常,火,開発
2025-04-01,EMP0199,製造1部,一般,08:52,16:10,480,18,0,,0.2,あり,あり,なし,1567,PJ0021,リモート,シフトB,火,事務
2025-04-01,EMP0024,R&D部,一般,10:55,18:07,480,12,0,,0.6,なし,なし,なし,1262,PJ0020,工場,通常,火,事務
2025-04-01,EMP0073,DX推進部,一般,08:00,16:52,480,52,0,,0.2,あり,なし,なし,731,PJ0005,名古屋オフィス,通常,火,製造
2025-04-01,EMP0001,経理部,主任,10:34,18:22,480,48,0,,0.1,なし,あり,なし,1236,PJ0005,工場,シフトB,火,製造
2025-04-01,EMP0043,DX推進部,課長,08:52,16:52,480,0,0,,0.4,なし,あり,なし,1543,PJ0027,本社,通常,火,管理
2025-04-01,EMP0174,R&D部,一般,09:55,17:20,480,25,0,,0.8,なし,あり,なし,1612,PJ0022,大阪オフィス,通常,火,管理
2025-04-01,EMP0158,人事部,課長,08:08,16:33,480,25,0,,0.6,あり,なし,なし,1199,PJ0017,福岡オフィス,シフトB,火,開発
2025-04-01,EMP0012,製造2部,一般,08:04,16:08,480,4,0,,0.3,なし,なし,なし,1759,PJ0001,大阪オフィス,フレックス,火,サポート
2025-04-01,EMP0110,総務部,課長,08:01,16:02,480,1,0,,0.8,なし,なし,なし,1371,PJ0011,リモート,夜勤,火,会議
2025-04-01,EMP0022,DX推進部,一般,09:23,17:23,480,0,0,,0.8,あり,なし,なし,1352,PJ0021,本社,フレックス,火,製造
2025-04-01,EMP0143,営業1部,一般,10:02,18:02,480,0,0,,0.1,なし,なし,なし,1727,PJ0029,リモート,シフトB,火,営業活動
2024-07-29,EMP0177,製造1部,課長,08:42,16:42,480,0,0,,0.5,あり,なし,なし,1754,PJ0024,大阪オフィス,シフトA,月,営業活動
2024-07-29,EMP0130,総務部,係長,09:32,17:07,480,35,0,,0.2,あり,なし,なし,1571,PJ0010,工場,フレックス,月,事務
2024-07-29,EMP0124,経理部,課長,09:20,17:57,480,37,0,,0.2,なし,なし,なし,1459,PJ0004,福岡オフィス,通常,月,サポート
2024-07-29,EMP0052,営業2部,部長,08:49,16:05,480,16,0,,0.4,あり,あり,なし,1762,PJ0015,福岡オフィス,フレックス,月,開発
2024-07-29,EMP0186,製造2部,一般,09:59,17:59,480,0,0,,0.1,なし,なし,なし,1670,PJ0009,大阪オフィス,通常,月,会議
2024-07-29,EMP0161,R&D部,部長,08:14,16:20,480,6,0,,0.7,なし,なし,あり,961,PJ0015,福岡オフィス,シフトB,月,事務
2024-07-29,EMP0103,マーケ部,一般,09:07,17:07,480,0,0,,0.5,あり,あり,なし,967,PJ0001,本社,シフトA,月,サポート
2024-07-29,EMP0170,営業2部,課長,,,0,0,0,有給,0.1,あり,なし,なし,1545,PJ0007,大阪オフィス,通常,月,営業活動
2024-07-29,EMP0199,製造1部,一般,09:29,18:49,480,80,0,,0.1,なし,なし,なし,1313,PJ0026,大阪オフィス,通常,月,会議
2024-07-29,EMP0148,製造1部,一般,10:27,18:23,480,56,0,,0.8,なし,あり,なし,975,PJ0029,大阪オフィス,シフトB,月,管理
2024-07-29,EMP0049,総務部,係長,09:23,17:53,480,30,0,,0.0,なし,なし,なし,709,PJ0005,大阪オフィス,通常,月,事務
2024-07-29,EMP0168,製造2部,主任,09:48,18:04,480,76,0,,0.6,なし,なし,なし,1039,PJ0007,リモート,フレックス,月,事務
2026-05-26,EMP0055,経理部,主任,08:11,16:50,480,39,0,,0.0,なし,なし,なし,1030,PJ0008,名古屋オフィス,通常,火,事務
2026-05-26,EMP0134,経理部,部長,08:16,16:38,480,22,0,,0.4,なし,あり,なし,930,PJ0024,工場,夜勤,火,製造
2026-05-26,EMP0081,営業2部,部長,08:34,16:02,480,28,0,,0.2,あり,なし,なし,1485,PJ0027,名古屋オフィス,フレックス,火,開発
2026-05-26,EMP0179,製造2部,一般,08:25,17:29,480,64,0,,0.5,なし,なし,なし,1511,PJ0023,工場,夜勤,火,サポート
2026-05-26,EMP0100,営業1部,主任,09:43,17:05,480,22,0,,0.6,なし,なし,なし,1186,PJ0025,工場,通常,火,事務
2026-05-26,EMP0147,R&D部,係長,09:10,17:43,480,33,0,,0.1,あり,なし,なし,1337,PJ0018,リモート,シフトA,火,事務
2026-05-26,EMP0079,経理部,主任,09:00,17:24,480,24,0,,0.3,あり,あり,なし,1493,PJ0022,工場,シフトB,火,製造
2026-05-26,EMP0046,R&D部,一般,10:00,18:45,480,45,0,,0.5,なし,なし,なし,1263,PJ0005,リモート,通常,火,営業活動
2026-05-26,EMP0086,R&D部,一般,08:34,16:27,480,53,0,,0.7,あり,なし,なし,1478,PJ0017,本社,通常,火,製造
2026-05-26,EMP0122,営業1部,一般,08:35,16:37,480,2,0,,0.3,あり,あり,なし,1814,PJ0029,リモート,夜勤,火,事務
2026-05-26,EMP0152,製造2部,主任,10:57,18:57,480,0,0,,0.7,なし,なし,なし,971,PJ0008,工場,シフトB,火,管理
2026-05-26,EMP0037,人事部,部長,09:25,18:42,480,77,0,,0.6,なし,なし,なし,1289,PJ0008,大阪オフィス,シフトB,火,会議
2026-04-21,EMP0051,DX推進部,一般,08:45,17:45,480,60,0,,0.6,あり,なし,なし,1699,PJ0008,大阪オフィス,シフトA,火,会議
2026-04-21,EMP0116,営業2部,一般,10:05,19:12,480,67,0,,0.9,あり,なし,なし,1507,PJ0015,リモート,通常,火,開発
2026-04-21,EMP0069,DX推進部,課長,10:39,18:22,480,43,0,,0.5,なし,なし,なし,1361,PJ0015,リモート,シフトA,火,管理
2026-04-21,EMP0001,経理部,主任,09:47,17:00,480,13,0,,0.1,なし,なし,なし,988,PJ0002,名古屋オフィス,通常,火,開発
2026-04-21,EMP0067,DX推進部,係長,09:06,17:21,480,15,0,,0.5,なし,なし,なし,1737,PJ0019,名古屋オフィス,シフトB,火,営業活動
2026-04-21,EMP0125,製造1部,一般,09:19,17:19,480,0,0,,0.1,なし,あり,なし,1658,PJ0019,名古屋オフィス,シフトB,火,サポート
2026-04-21,EMP0141,人事部,主任,08:58,16:58,480,0,0,,0.4,なし,なし,なし,1505,PJ0012,福岡オフィス,夜勤,火,営業活動
2026-04-21,EMP0171,R&D部,課長,09:27,18:34,480,67,0,,0.9,あり,なし,なし,701,PJ0010,名古屋オフィス,フレックス,火,事務
2026-04-21,EMP0195,DX推進部,主任,09:29,17:43,480,14,0,,0.4,あり,なし,なし,1811,PJ0017,本社,シフトB,火,管理
2026-04-21,EMP0142,総務部,一般,09:41,17:45,480,4,0,,0.9,あり,なし,なし,1791,PJ0002,工場,通常,火,開発
2026-04-21,EMP0136,製造1部,主任,08:36,17:43,480,67,0,,0.5,なし,なし,なし,1458,PJ0006,リモート,シフトA,火,サポート
2026-04-21,EMP0166,営業2部,主任,09:01,17:01,480,0,0,,0.9,あり,なし,なし,1287,PJ0029,福岡オフィス,シフトB,火,サポート
2025-12-30,EMP0120,製造1部,部長,09:27,17:27,480,0,0,,0.9,あり,なし,なし,1631,PJ0009,大阪オフィス,通常,火,サポート
2025-12-30,EMP0163,マーケ部,係長,09:16,17:55,480,39,0,,0.0,あり,あり,なし,1788,PJ0028,工場,シフトA,火,営業活動
2025-12-30,EMP0051,DX推進部,一般,08:33,16:23,480,50,0,,0.6,あり,なし,なし,1829,PJ0008,リモート,夜勤,火,会議
2025-12-30,EMP0020,製造2部,係長,08:05,16:34,480,29,0,,0.2,あり,なし,なし,751,PJ0002,リモート,通常,火,管理
2025-12-30,EMP0154,営業1部,一般,10:05,18:05,480,0,0,,0.9,なし,あり,なし,1324,PJ0013,大阪オフィス,フレックス,火,開発
2025-12-30,EMP0060,製造1部,課長,08:18,16:17,480,59,0,,0.9,あり,なし,なし,1499,PJ0009,福岡オフィス,フレックス,火,営業活動
2025-12-30,EMP0008,R&D部,係長,09:24,17:24,480,0,0,,0.2,なし,なし,なし,809,PJ0017,大阪オフィス,シフトA,火,製造
2025-12-30,EMP0043,DX推進部,課長,08:48,16:14,480,26,0,,0.7,なし,なし,なし,1043,PJ0028,福岡オフィス,通常,火,開発
2025-12-30,EMP0181,営業1部,一般,09:16,17:16,480,0,0,,0.8,あり,あり,なし,1235,PJ0024,本社,夜勤,火,開発
2025-12-30,EMP0165,マーケ部,主任,,,0,0,0,代休,0.3,なし,あり,なし,788,PJ0006,大阪オフィス,シフトA,火,製造
2025-12-30,EMP0024,R&D部,一般,10:37,20:47,480,130,20,,1.0,あり,なし,なし,1207,PJ0011,リモート,フレックス,火,サポート
2025-12-30,EMP0027,マーケ部,主任,08:45,16:04,480,19,0,,0.6,あり,なし,なし,1406,PJ0011,工場,通常,火,営業活動
2025-09-24,EMP0084,マーケ部,一般,08:13,16:04,480,51,0,,0.9,なし,なし,なし,1117,PJ0027,工場,通常,水,事務
2025-09-24,EMP0078,経理部,課長,09:40,17:20,480,40,0,,0.8,あり,あり,なし,1221,PJ0012,大阪オフィス,シフトB,水,サポート
2025-09-24,EMP0188,DX推進部,一般,,,0,0,0,特別休暇,0.7,あり,あり,なし,1711,PJ0020,福岡オフィス,シフトA,水,管理
2025-09-24,EMP0120,製造1部,部長,09:31,17:31,480,0,0,,0.3,なし,あり,なし,1322,PJ0003,名古屋オフィス,シフトA,水,サポート
2025-09-24,EMP0041,R&D部,係長,09:41,17:28,480,47,0,,0.4,あり,なし,なし,1851,PJ0007,名古屋オフィス,夜勤,水,サポート
2025-09-24,EMP0007,営業1部,一般,,,0,0,0,特別休暇,0.2,あり,なし,なし,1755,PJ0004,福岡オフィス,シフトA,水,会議
2025-09-24,EMP0110,総務部,課長,08:22,16:52,480,30,0,,0.1,あり,あり,なし,713,PJ0005,名古屋オフィス,通常,水,営業活動
2025-09-24,EMP0142,総務部,一般,09:36,17:47,480,11,0,,0.9,あり,なし,なし,1324,PJ0023,名古屋オフィス,通常,水,製造
2025-09-24,EMP0113,マーケ部,部長,10:19,18:17,480,58,0,,0.1,なし,なし,なし,967,PJ0013,工場,夜勤,水,事務
2025-09-24,EMP0070,製造1部,係長,09:21,17:43,480,22,0,,0.2,なし,なし,なし,1493,PJ0018,福岡オフィス,通常,水,開発
2025-09-24,EMP0191,人事部,一般,08:54,16:54,480,0,0,,0.3,なし,あり,なし,1109,PJ0022,大阪オフィス,フレックス,水,開発
2025-09-24,EMP0005,経理部,係長,10:10,18:20,480,10,0,,0.2,あり,なし,なし,1513,PJ0023,本社,フレックス,水,製造
2024-09-13,EMP0053,R&D部,主任,09:15,17:11,480,56,0,,0.3,あり,なし,なし,987,PJ0011,福岡オフィス,シフトA,金,開発
2024-09-13,EMP0123,マーケ部,主任,08:38,16:10,480,32,0,,0.7,なし,なし,なし,1409,PJ0012,工場,フレックス,金,開発
2024-09-13,EMP0118,製造2部,一般,,,0,0,0,有給,0.5,なし,なし,なし,1647,PJ0026,本社,夜勤,金,開発
2024-09-13,EMP0051,DX推進部,一般,09:34,17:39,480,5,0,,0.2,なし,なし,なし,1744,PJ0027,名古屋オフィス,通常,金,事務
2024-09-13,EMP0097,R&D部,係長,08:08,17:38,480,90,0,,1.0,なし,あり,なし,981,PJ0021,リモート,シフトA,金,管理
2024-09-13,EMP0070,製造1部,係長,09:55,17:42,480,47,0,,0.7,あり,なし,なし,1178,PJ0029,本社,シフトB,金,管理
2024-09-13,EMP0060,製造1部,課長,08:50,16:22,480,32,0,,0.3,なし,なし,なし,693,PJ0006,リモート,シフトA,金,管理
2024-09-13,EMP0142,総務部,一般,09:35,17:28,480,53,0,,0.6,あり,なし,なし,1701,PJ0005,本社,シフトA,金,開発
2024-09-13,EMP0059,製造1部,係長,09:09,17:22,480,13,0,,1.0,あり,なし,なし,1180,PJ0001,本社,通常,金,製造
2024-09-13,EMP0010,製造2部,一般,09:59,18:59,480,60,0,,1.0,なし,あり,なし,797,PJ0018,名古屋オフィス,フレックス,金,事務
2024-09-13,EMP0168,製造2部,主任,09:10,17:10,480,0,0,,0.3,なし,あり,なし,977,PJ0024,福岡オフィス,通常,金,サポート
2024-09-13,EMP0008,R&D部,係長,08:09,16:29,480,20,0,,0.9,なし,あり,なし,1804,PJ0004,本社,夜勤,金,会議
2024-02-14,EMP0074,DX推進部,一般,09:58,17:58,480,0,0,,0.0,なし,なし,なし,1505,PJ0008,リモート,シフトB,水,会議
2024-02-14,EMP0148,製造1部,一般,10:53,19:45,480,112,27,,0.7,あり,あり,なし,872,PJ0021,福岡オフィス,シフトB,水,営業活動
2024-02-14,EMP0008,R&D部,係長,10:38,18:26,480,48,0,,0.8,なし,なし,あり,1540,PJ0017,本社,フレックス,水,管理
2024-02-14,EMP0009,営業2部,一般,09:24,17:37,480,13,0,,0.5,なし,なし,なし,1305,PJ0006,名古屋オフィス,シフトA,水,サポート
2024-02-14,EMP0130,総務部,係長,10:46,18:10,480,24,0,,0.5,あり,なし,なし,1570,PJ0024,福岡オフィス,夜勤,水,営業活動
2024-02-14,EMP0181,営業1部,一般,09:26,17:26,480,0,0,,0.4,あり,なし,なし,1174,PJ0027,名古屋オフィス,シフトA,水,管理
2024-02-14,EMP0103,マーケ部,一般,09:45,17:45,480,0,0,,0.7,あり,なし,あり,1711,PJ0018,大阪オフィス,フレックス,水,会議
2024-02-14,EMP0159,人事部,主任,08:01,16:57,480,56,0,,0.9,なし,なし,なし,1335,PJ0003,本社,シフトA,水,事務
2024-02-14,EMP0189,DX推進部,一般,09:32,17:26,480,54,0,,0.3,なし,あり,なし,1070,PJ0009,福岡オフィス,通常,水,営業活動
2024-02-14,EMP0115,R&D部,主任,10:37,19:21,480,104,23,,0.2,なし,あり,なし,1768,PJ0007,名古屋オフィス,シフトB,水,サポート
2024-02-14,EMP0099,総務部,一般,09:21,17:21,480,0,0,,0.1,なし,なし,なし,1742,PJ0006,名古屋オフィス,シフトB,水,製造
2024-02-14,EMP0180,営業2部,一般,08:53,16:53,480,0,0,,0.3,あり,あり,なし,876,PJ0029,リモート,シフトA,水,製造
2024-08-07,EMP0062,R&D部,課長,10:47,18:15,480,28,0,,0.6,なし,なし,なし,1660,PJ0012,リモート,シフトA,水,管理
2024-08-07,EMP0107,製造2部,一般,,,0,0,0,有給,0.4,あり,なし,なし,1048,PJ0006,リモート,夜勤,水,サポート
2024-08-07,EMP0116,営業2部,一般,09:55,17:28,480,33,0,,0.2,なし,あり,なし,1221,PJ0010,名古屋オフィス,通常,水,事務
2024-08-07,EMP0198,製造1部,主任,09:00,17:07,480,7,0,,0.8,なし,なし,なし,1488,PJ0011,リモート,通常,水,サポート
2024-08-07,EMP0098,マーケ部,一般,09:08,18:13,480,65,0,,0.0,なし,なし,なし,977,PJ0008,福岡オフィス,シフトA,水,管理
2024-08-07,EMP0057,DX推進部,主任,10:52,18:52,480,0,0,,0.9,なし,なし,なし,1562,PJ0015,リモート,通常,水,会議
2024-08-07,EMP0054,営業2部,係長,08:47,16:58,480,11,0,,0.6,なし,なし,なし,1531,PJ0010,工場,フレックス,水,製造
2024-08-07,EMP0114,DX推進部,一般,08:17,16:17,480,0,0,,0.2,なし,なし,なし,1097,PJ0013,大阪オフィス,シフトB,水,開発
2024-08-07,EMP0144,営業2部,部長,09:37,17:15,480,38,0,,1.0,なし,あり,なし,914,PJ0025,大阪オフィス,通常,水,開発
2024-08-07,EMP0043,DX推進部,課長,08:55,16:55,480,0,0,,1.0,あり,なし,なし,884,PJ0012,名古屋オフィス,シフトB,水,会議
2024-08-07,EMP0052,営業2部,部長,09:26,17:50,480,24,0,,0.8,あり,なし,なし,1592,PJ0016,大阪オフィス,シフトA,水,事務
2024-08-07,EMP0174,R&D部,一般,09:59,18:35,480,96,30,,0.4,なし,なし,なし,1471,PJ0008,福岡オフィス,シフトA,水,製造
2026-03-20,EMP0128,製造2部,一般,08:28,17:17,480,109,0,,0.6,あり,あり,なし,1274,PJ0011,福岡オフィス,シフトB,金,開発
2026-03-20,EMP0189,DX推進部,一般,08:14,17:27,480,73,0,,0.9,なし,なし,なし,825,PJ0010,本社,通常,金,会議
2026-03-20,EMP0171,R&D部,課長,09:12,17:39,480,27,0,,0.4,なし,なし,なし,1638,PJ0028,本社,シフトB,金,管理
2026-03-20,EMP0043,DX推進部,課長,08:29,16:29,480,0,0,,0.1,あり,あり,なし,935,PJ0021,本社,フレックス,金,事務
2026-03-20,EMP0175,営業2部,一般,08:36,17:54,480,78,0,,0.6,なし,なし,なし,1421,PJ0010,本社,夜勤,金,製造
2026-03-20,EMP0178,営業1部,一般,09:49,17:01,480,12,0,,0.6,なし,なし,なし,1307,PJ0015,リモート,シフトA,金,製造
2026-03-20,EMP0163,マーケ部,係長,09:34,17:17,480,43,0,,0.0,あり,なし,なし,1283,PJ0003,福岡オフィス,夜勤,金,会議
2026-03-20,EMP0130,総務部,係長,09:45,18:56,480,71,0,,0.2,なし,なし,なし,776,PJ0013,名古屋オフィス,通常,金,事務
2026-03-20,EMP0121,製造1部,一般,09:24,17:24,480,0,0,,0.7,なし,なし,なし,1387,PJ0016,リモート,シフトB,金,開発
2026-03-20,EMP0039,営業2部,主任,08:26,16:16,480,50,0,,0.7,あり,あり,なし,1585,PJ0028,本社,シフトB,金,事務
2026-03-20,EMP0016,製造2部,一般,09:35,17:34,480,59,0,,0.1,あり,あり,なし,1009,PJ0027,福岡オフィス,シフトA,金,事務
2026-03-20,EMP0142,総務部,一般,09:47,18:05,480,78,0,,1.0,なし,なし,なし,1392,PJ0023,リモート,シフトA,金,管理
2025-11-26,EMP0001,経理部,主任,09:58,17:58,480,0,0,,0.3,あり,なし,なし,1319,PJ0002,本社,シフトB,水,製造
2025-11-26,EMP0014,営業1部,一般,08:05,16:26,480,21,0,,0.9,あり,なし,なし,698,PJ0023,名古屋オフィス,シフトA,水,営業活動
2025-11-26,EMP0120,製造1部,部長,09:57,17:57,480,0,0,,0.5,なし,あり,あり,996,PJ0027,福岡オフィス,通常,水,開発
2025-11-26,EMP0060,製造1部,課長,09:25,17:52,480,27,0,,0.9,なし,あり,なし,1783,PJ0023,名古屋オフィス,シフトA,水,事務
